start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean
2018-11-16T12:13:34.238028,2018-11-16T12:13:34.241252,0.003224,1,10,1,1,1,1,1,1.0
2018-11-16T12:13:34.241355,2018-11-16T12:13:34.241951,0.000596,1,1,1,1,1,1,1,1.0
2018-11-16T12:13:34.242032,2018-11-16T12:13:34.242717,0.000685,1,0,1,1,1,1,1,1.0
2018-11-16T12:13:34.242796,2018-11-16T12:13:34.243574,0.000778,1,11,1,1,1,1,1,1.0
2018-11-16T12:13:34.243657,2018-11-16T12:13:34.244235,0.000578,1,4,1,1,1,1,1,1.0
2018-11-16T12:13:34.244316,2018-11-16T12:13:34.244987,0.000671,1,3,1,1,1,1,1,1.0
2018-11-16T12:13:34.245068,2018-11-16T12:13:34.245602,0.000534,1,3,1,1,1,1,1,1.0
2018-11-16T12:13:34.245682,2018-11-16T12:13:34.246425,0.000743,1,2,1,1,1,1,1,1.0
2018-11-16T12:13:34.246506,2018-11-16T12:13:34.247070,0.000564,1,11,1,1,1,1,1,1.0
2018-11-16T12:13:34.247149,2018-11-16T12:13:34.247803,0.000654,1,1,1,1,1,1,1,1.0
2018-11-16T12:13:34.247883,2018-11-16T12:13:34.248402,0.000519,1,10,1,1,1,1,1,1.0
2018-11-16T12:13:34.248481,2018-11-16T12:13:34.249256,0.000775,1,11,1,1,1,1,1,1.0
2018-11-16T12:13:34.249335,2018-11-16T12:13:34.250018,0.000683,1,8,1,1,1,1,1,1.0
2018-11-16T12:13:34.250098,2018-11-16T12:13:34.250678,0.00058,1,1,1,1,1,1,1,1.0
2018-11-16T12:13:34.250757,2018-11-16T12:13:34.251422,0.000665,1,9,1,1,1,1,1,1.0
2018-11-16T12:13:34.251501,2018-11-16T12:13:34.252147,0.000646,1,6,1,1,1,1,1,1.0
2018-11-16T12:13:34.252226,2018-11-16T12:13:34.252814,0.000588,1,0,1,1,1,1,1,1.0
2018-11-16T12:13:34.252895,2018-11-16T12:13:34.253454,0.000559,1,0,1,1,1,1,1,1.0
2018-11-16T12:13:34.253534,2018-11-16T12:13:34.254356,0.000822,1,1,1,1,1,1,1,1.0
2018-11-16T12:13:34.254437,2018-11-16T12:13:34.255003,0.000566,1,3,1,1,1,1,1,1.0
2018-11-16T12:13:34.255542,2018-11-16T12:13:34.256994,0.001452,2,3 8,1,2,2,2,2,1.5
2018-11-16T12:13:34.257143,2018-11-16T12:13:34.264302,0.007159,2,0 8,1,11,2,2,3,2.0714285714285716
2018-11-16T12:13:34.264598,2018-11-16T12:13:34.269013,0.004415,2,10 11,1,7,2,2,2,1.9166666666666667
2018-11-16T12:13:34.269291,2018-11-16T12:13:34.275578,0.006287,2,6 3,1,9,2,2,3,2.0652173913043477
2018-11-16T12:13:34.276039,2018-11-16T12:13:34.279974,0.003935,2,4 0,1,6,2,2,3,2.0483870967741935
2018-11-16T12:13:34.280286,2018-11-16T12:13:34.288187,0.007901,2,6 5,1,11,2,2,3,2.0714285714285716
